id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup location,pickup method,date,corridor
3246368,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,24.3831,1.27,3.26,500,500,USD,4.99,24.3831,1.27,2.26,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246370,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,24.6294,0.27,4.27,500,500,USD,8,24.6294,0.27,1.87,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246373,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,24.5063,0.77,3.76,500,500,USD,5.99,24.5063,0.77,1.96,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246379,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,1.99,24.6294,0.27,1.26,500,500,USD,1.99,24.6294,0.27,0.67,24.6957,yes,,,Medium,,Bank account,30/Nov/2022,USAHND
3246380,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,13.99,24.63,0.27,7.26,500,500,USD,24.99,24.63,0.27,5.26,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246381,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,7.99,24.63,0.27,4.26,500,500,USD,9.99,24.63,0.27,2.26,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246384,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,12,24.4324,1.07,7.06,500,500,USD,22.5,24.4324,1.07,5.56,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246385,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,Agent,2 days,200,200,USD,4.99,24.4324,1.07,3.56,500,500,USD,9.99,24.4324,1.07,3.06,24.6957,yes,,,High,Agent,Cash,30/Nov/2022,USAHND
3246386,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,8,24.4324,1.07,5.07,500,500,USD,8,24.4324,1.07,2.67,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246388,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,24.6294,0.27,3.27,500,500,USD,,,,,24.6957,yes,Send limits on amount,,High,,Cash,30/Nov/2022,USAHND
3246390,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Debit card,Agent,Same day,200,200,USD,6,24.629,0.27,3.27,500,500,USD,7,24.629,0.27,1.67,24.6957,yes,,,High,Agent,Cash,30/Nov/2022,USAHND
3246391,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Debit card,Call Center,Next day,200,200,USD,4,24.629,0.27,2.27,500,500,USD,4,24.629,0.27,1.07,24.6957,yes,,,High,,Cash,30/Nov/2022,USAHND
3246605,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wise,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,2.96,19.281,-0.03,1.45,500,500,USD,5.84,19.281,-0.03,1.14,19.2759,yes,,,High,,Bank account,30/Nov/2022,USAMEX
3246606,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wise,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11.01,19.281,-0.03,5.48,500,500,USD,25.99,19.281,-0.03,5.17,19.2759,yes,,,High,,Bank account,30/Nov/2022,USAMEX
3246607,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Wise,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,6.24,19.281,-0.03,3.09,500,500,USD,14.06,19.281,-0.03,2.78,19.2759,yes,,,High,,Bank account,30/Nov/2022,USAMEX
3246608,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,19.0743,0.76,3.26,500,500,USD,7.99,19.0743,0.76,2.36,19.2212,yes,,,High,,Bank account,30/Nov/2022,USAMEX
3246609,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,4.99,19.0743,0.76,3.26,500,500,USD,7.99,19.0743,0.76,2.36,19.2212,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246614,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,18.86,2.17,5.67,500,500,USD,0,18.86,2.17,2.17,19.2782,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246617,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Sigue Money Transfers,Money Transfer Operator,Cash,Agent,Next day,200,200,USD,2.99,19.28,0.59,2.08,500,500,USD,1.99,19.28,0.59,0.98,19.3935,yes,,,High,,Bank account,30/Nov/2022,USAMEX
3246619,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11,19.0148,1.37,6.87,500,500,USD,21.5,19.0148,1.37,5.67,19.2798,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246620,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,2.99,19.0148,1.37,2.87,500,500,USD,2.99,19.0148,1.37,1.97,19.2798,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246624,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,18.7854,2.56,7.56,500,500,USD,10,18.7854,2.56,4.56,19.2798,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246625,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,19.095,1.22,5.22,500,500,USD,8,19.095,1.22,2.82,19.3318,yes,,,High,Agent,Cash,30/Nov/2022,USAMEX
3246630,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Bank account transfer,Internet,Less than one hour,200,200,USD,3.99,18.7686,2.7,4.69,500,500,USD,3.99,18.7686,2.7,3.5,19.2889,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246631,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,2.99,19.0148,1.37,2.87,500,500,USD,2.99,19.0148,1.37,1.97,19.2798,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246633,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3,18.86,2.17,3.67,500,500,USD,3,18.86,2.17,2.77,19.2782,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246638,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,3.99,18.7686,2.7,4.69,500,500,USD,3.99,18.7686,2.7,3.5,19.2889,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246639,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Xoom,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,18.7686,2.7,4.69,500,500,USD,3.99,18.7686,2.7,3.5,19.2889,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246641,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,11,18.86,2.17,7.67,500,500,USD,17,18.86,2.17,5.57,19.2782,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246642,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,6,18.86,2.17,5.17,500,500,USD,6,18.86,2.17,3.37,19.2782,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246643,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,0,19.25,0.37,0.37,500,500,USD,0,19.25,0.37,0.37,19.3221,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246644,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,9.99,18.69,3.27,8.27,500,500,USD,18.99,18.69,3.27,7.07,19.3221,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246645,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,18.69,3.27,5.27,500,500,USD,3.99,18.69,3.27,4.07,19.3221,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246650,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,11,19.0148,1.4,6.9,500,500,USD,21.5,19.0148,1.4,5.7,19.2852,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246652,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,2.99,19.0148,1.4,2.9,500,500,USD,7.99,19.0148,1.4,3,19.2852,yes,,,High,,Cash,30/Nov/2022,USAMEX
3246680,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Bank account,30/Nov/2022,USANIC
3246681,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246682,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,2 days,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,Medium,,Bank account,30/Nov/2022,USANIC
3246683,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,30/Nov/2022,USANIC
3246685,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,10,1,0,5,500,500,USD,10,1,0,2,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246687,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,1,0,3,500,500,USD,5.99,1,0,1.2,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246688,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,22.5,1,0,4.5,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246689,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,3.99,1,0,2,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246692,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,,,,,1,yes,Send limits on amount,,High,,Cash,30/Nov/2022,USANIC
3246694,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246695,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246696,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,25.99,1,0,5.2,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246697,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,6.99,1,0,3.5,500,500,USD,10.99,1,0,2.2,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246699,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,22.5,1,0,4.5,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246701,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246702,2022_4Q,USA,United States,..,High income,..,G8/G20,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,IDA,..,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,3.99,1,0,2,500,500,USD,6.99,1,0,1.4,1,yes,,,High,,Cash,30/Nov/2022,USANIC
3246873,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246874,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Small World,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,5.99,1,0,3,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Bank account,30/Nov/2022,USASLV
3246881,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Vigo,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,Agent,Cash,30/Nov/2022,USASLV
3246882,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246883,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash,Agent,Same day,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,yes,,,Medium,,Bank account,30/Nov/2022,USASLV
3246886,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,5.99,1,0,3,500,500,USD,5.99,1,0,1.2,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246887,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,22.5,1,0,4.5,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246888,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,4.99,1,0,2.5,500,500,USD,4.99,1,0,1,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246891,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246892,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,12.99,1,0,6.5,500,500,USD,22.99,1,0,4.6,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246893,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Xoom,Money Transfer Operator,Bank account transfer,Internet,Same day,200,200,USD,7.99,1,0,4,500,500,USD,10.99,1,0,2.2,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246899,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,1.99,1,0,1,500,500,USD,1.99,1,0,0.4,1,yes,,,Medium,,Bank account,30/Nov/2022,USASLV
3246900,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,6,1,0,3,500,500,USD,,,,,1,yes,Send limits on amount,,High,,Cash,30/Nov/2022,USASLV
3246901,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Cash,Agent,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,,,,,1,yes,Send limits on amount,,High,,Bank account,30/Nov/2022,USASLV
3246902,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,21,1,0,4.2,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246903,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,7.9,1,0,3.95,500,500,USD,8.9,1,0,1.78,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246904,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4,1,0,2,500,500,USD,4.9,1,0,0.98,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246906,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Bank account transfer,Internet,3-5 days,200,200,USD,4.99,1,0,2.5,500,500,USD,7.99,1,0,1.6,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246907,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Credit Card,Internet,Less than one hour,200,200,USD,12.99,1,0,6.5,500,500,USD,25.99,1,0,5.2,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246908,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Remitly,Money Transfer Operator,Debit card,Internet,Less than one hour,200,200,USD,6.99,1,0,3.5,500,500,USD,10.99,1,0,2.2,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246914,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Credit Card,Internet,Same day,200,200,USD,10,1,0,5,500,500,USD,20.5,1,0,4.1,1,yes,,,Medium,,Bank account,30/Nov/2022,USASLV
3246915,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,1.99,1,0,1,500,500,USD,1.99,1,0,0.4,1,yes,,,Medium,,Bank account,30/Nov/2022,USASLV
3246917,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Walmart2World,Bank,Credit Card,Internet,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,22.5,1,0,4.5,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246919,2022_4Q,USA,United States,..,High income,..,G8/G20,SLV,El Salvador,Latin America & Caribbean,Lower middle income,IBRD,..,Walmart2World,Bank,Debit card,Internet,Less than one hour,200,200,USD,7.99,1,0,4,500,500,USD,8.99,1,0,1.8,1,yes,,,High,,Cash,30/Nov/2022,USASLV
3246313,2022_4Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Bank account transfer,Agent,2 days,200,200,USD,0,7.8044,0.98,0.98,500,500,USD,0,7.8044,0.98,0.98,7.882,yes,,,High,Agent,Cash,06/Dec/2022,USAGTM
3246314,2022_4Q,USA,United States,..,High income,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Upper middle income,IBRD,..,Vigo,Money Transfer Operator,Bank account transfer,Agent,6 days or more,200,200,USD,0,7.8359,0.58,0.58,500,500,USD,0,7.8359,0.58,0.58,7.882,yes,,,High,,Bank account,06/Dec/2022,USAGTM
3246621,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Citibank,Bank,Bank account transfer,Internet,Less than one hour,200,200,USD,30,1,0,15,500,500,USD,30,1,0,6,1,yes,,,Medium,,Own/partner bank account,07/Dec/2022,USAMEX
3246634,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Bank account transfer,Internet,Next day,200,200,USD,4.99,19.19,1.03,3.53,500,500,USD,4.99,19.19,1.03,2.03,19.3907,yes,,,High,,Cash,25/Nov/2022,USAMEX
3246647,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Credit Card,Internet,Next day,200,200,USD,7.99,19.19,0.98,4.97,500,500,USD,17.49,19.19,0.98,4.48,19.3796,yes,,,High,,Cash,25/Nov/2022,USAMEX
3246648,2022_4Q,USA,United States,..,High income,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Debit card,Internet,Same day,200,200,USD,7.99,19.19,0.96,4.95,500,500,USD,17.49,19.19,0.96,4.46,19.376,yes,,,High,,Cash,25/Nov/2022,USAMEX
3246375,2022_4Q,USA,United States,..,High income,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,Bank account transfer,Agent,3-5 days,200,200,USD,2.99,24.46,0.97,2.46,500,500,USD,2.99,24.46,0.97,1.56,24.6984,yes,,,High,,Bank account,28/Nov/2022,USAHND
